id,reference,recherche_ref,type_bien,titre,ville,code_postal,date_publication,prix,surface,nb_pieces,meuble,adresse,latitude,longitude,jardin,contact.nom,contact.telephone,particulier,charges_mensuelles,nb_chambres,etage,description,lumineux,calme,contact.agence,exclusivite,photos,dpe,annee_construction,contact.email,surface_m2,terrasse,balcon,ascenseur,cave
4ff347ce-ac19-4b09-8e9f-c604595bb1db,AN-MF0SFIQO,REC-ZS4F1KCW,Maison,Maison avec vue dégagée à Toulouse,Toulouse,31000,12-01-2024,209783,188,10,,200 rue du Commerce,,,True,,0031339658,,,,,"Maison de standing de 188 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Nid Doré,True,,,,,,,,,
7a7a3376-b2a2-4f0c-a982-34d127815c5a,AN-02YPNTB2,REC-ZS4F1KCW,Maison,Maison spacieux à Toulouse,Toulouse,31000,04-13-2026,352318,196,9,True,,43.558719,1.404144,True,,0797160223,,228.8,,5,"Maison atypique de 196 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,,False,,D,,contact20@example.com,,,,,
8230f38c-691c-4142-8e23-9504f6b59b4f,AN-1JCF076L,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,1735504330,271967,277,8,,185 avenue des Champs,,,True,Nadia Moreau,,,206.22,,0,,,True,Provence Immobilier,,https://exemple-images.test/AN-1JCF076L/1.jpg,,,,,,,,
726957ec-b9c1-41d9-991f-6497109edfe2,AN-S0NKK7N5,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,03/07/2026,205835,,8,,,43.629453,1.460181,True,Sophie Moreau,0243116245,True,,,1,"Maison à rafraîchir de 255 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,,,,,,sophie.moreau10@example.com,255,,,,
da9a5fba-a03a-404e-9441-c8456193648d,AN-AEZ8PMW8,REC-ZS4F1KCW,Maison,Maison de standing à Toulouse,Toulouse,31000,13/01/2026,302587,243,6,,180 boulevard Gambetta,,,True,Claire Martin,,,,,,,True,True,,True,,,,claire.martin24@example.com,,,,,
be7d3c84-a94c-4a66-95d0-ddd2e8f4d51f,AN-TU1NJ3VC,REC-ZS4F1KCW,Maison,Maison avec vue dégagée à Toulouse,Toulouse,31000,08-13-2025,261937,292,9,False,189 boulevard Gambetta,,,,,,,334.24,,,"Maison en excellent état de 292 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Clé en Main Immo,,,,,contact50@example.com,,,,,
c0620442-d176-4b48-b28a-56cc57a8c6ad,AN-KXD56PC5,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,30 novembre 2025,338914,,8,,51 impasse des Lilas,,,True,Luc Dubois,0446706325,True,328.07,,4,"Maison charmant de 286 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,,,B,1980,luc.dubois4@example.com,286,,,,
80231689-53d6-4b95-9914-c71158ba92d2,AN-J159HP29,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,08-19-2025,262349,235,6,,,43.556448,1.421474,True,Marc Girard,0926185135,,,1,,"Maison avec vue dégagée de 235 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Toit & Vous,,,,,,,,,,
32f9dad3-3065-4a17-a9b8-4f739e4badcb,AN-CINFA3M5,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,26/10/2025,254602,183,8,False,,,,,,,,,2,,,True,,,,,,1989,contact20@example.com,,,,,
fb95d146-0cfc-4c45-bef4-e85b4ca01497,AN-4BWMJXHF,REC-ZS4F1KCW,Maison,Maison lumineux à Toulouse,Toulouse,31000,2025-09-21T11:52:10,273931,269,6,True,168 rue Victor Hugo,43.579517,1.451001,,,0433922721,True,,,1,,,,,,https://exemple-images.test/AN-4BWMJXHF/1.jpg,,,,,,,,
e8ec6afc-af4f-492f-9003-b079c4334bcc,AN-PDTSDZEK,REC-ZS4F1KCW,Maison,Maison avec vue dégagée à Toulouse,Toulouse,31000,1775274550,353055,193,6,,182 rue du Commerce,43.6199,1.421348,True,,0315793582,,,,,"Maison atypique de 193 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,,,False,,C,,contact84@example.com,,,,,
24797991-7fff-419e-a97c-1c673edfca52,AN-OESA12TG,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,2025-07-24T02:03:10,213717,235,7,,,43.574538,1.395254,True,Nadia Girard,0367431739,True,,,,"Maison de standing de 235 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,,,,,nadia.girard41@example.com,,,,,
70834ca9-24a7-4ec2-abf7-9a534108e362,AN-G08ZJE2T,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,2025-09-14,216472,246,8,,,43.593847,1.419011,True,Claire Moreau,,True,,4,2,"Maison avec vue dégagée de 246 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,Nid Doré,,,B,,,,,,,
289db551-476b-4e61-8145-05c8479f9966,AN-2WYLUDK8,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,2026-06-06,369607,271,7,,17 impasse des Lilas,,,True,Ahmed Perrin,,,,2,,"Maison rénové de 271 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,Toit & Vous,False,,,2018,ahmed.perrin93@example.com,,,,,
9d5610fb-aef2-44c4-9e39-5218a8b61c86,AN-IQT5X8VN,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,2026-03-20,263418,198,7,,,,,True,Marie Roche,0476437978,,,,,"Maison atypique de 198 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,False,https://exemple-images.test/AN-IQT5X8VN/1.jpg; https://exemple-images.test/AN-IQT5X8VN/2.jpg; https://exemple-images.test/AN-IQT5X8VN/3.jpg,,,,,,,,
9fa886b5-db07-4c8d-b79b-43d270855298,AN-7943KBDG,REC-ZS4F1KCW,Maison,Maison lumineux à Toulouse,Toulouse,31000,12-12-2024,259083,265,10,,30 rue de la République,43.637053,1.459536,True,Marie Bernard,0573618837,,,,2,"Maison de standing de 265 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,True,,A,,marie.bernard83@example.com,,,,,
ee8c1f95-e311-4e5e-bf9f-88a721d9fde3,AN-AMCRK43J,REC-ZS4F1KCW,Maison,Maison de standing à Toulouse,Toulouse,31000,1737980890,320240,170,6,False,194 rue du Commerce,43.586022,1.413069,True,,0534799127,True,,,,"Maison atypique de 170 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,,,,https://exemple-images.test/AN-AMCRK43J/1.jpg; https://exemple-images.test/AN-AMCRK43J/2.jpg; https://exemple-images.test/AN-AMCRK43J/3.jpg,,,,,,,,
01ed979f-f276-4f38-a2f3-c1c2ea4adcb2,AN-IH4KG3RL,REC-ZS4F1KCW,Maison,Maison spacieux à Toulouse,Toulouse,31000,07/07/2026,255859,184,7,True,,43.566892,1.463299,,,,True,,1,,"Maison en excellent état de 184 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,,Clé en Main Immo,,,,,contact19@example.com,,,,,
12405d55-a07f-4436-bcfe-2fe4dc6a12c8,AN-IP5MJ5QX,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,2026-07-28,222808,158,8,,28 rue de la République,,,True,,,,,,3,,True,True,,True,,,,contact19@example.com,,,,,
54b5fb00-7842-42c9-b327-c3a34d0f435c,AN-G463XT0T,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,2025-02-14T14:11:10,274917,179,8,,,43.557101,1.44852,True,Julie Girard,,,,3,,"Maison à rafraîchir de 179 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,ImmoPlus,,,,,,,,,,
120882e8-97e5-4097-a70f-a387ed39d246,AN-Q3FWFJC8,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,02/05/2025,306364,171,9,False,120 avenue des Champs,43.651359,1.406433,True,,0447431555,,297.76,1,dernier étage,"Maison en excellent état de 171 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Clé en Main Immo,,,F,1926,contact91@example.com,,,,,
42848d16-e635-45cb-be69-c0baf24aeac7,AN-NTJSEZ5F,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,10-25-2024,310258,,9,False,168 rue de la République,43.599612,1.489471,True,Claire Moreau,0987572650,,129.57,,,"Maison au calme de 273 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Toit & Vous,False,,,,,273,,,,
4bba2c8e-d57d-49ca-beb1-93dc32f5b423,AN-4J1HXU7L,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,07-23-2025,324989,283,6,,64 rue Jean Jaurès,,,True,Nadia Perrin,0061933839,,,4,,"Maison avec vue dégagée de 283 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,False,,,,,,,,,
75cdb831-23fd-4054-85d4-879c33b74f18,AN-VI8Y57TM,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,07-08-2026,405358,155,10,,,,,True,Claire Moreau,0509519121,,,2,,"Maison au calme de 155 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,,,,F,1957,claire.moreau59@example.com,,,,,
22d256f1-ecdc-4f66-8f58-3fd7bacaa7bc,AN-MHGXPKIY,REC-ZS4F1KCW,Maison,Maison avec vue dégagée à Toulouse,Toulouse,31000,2025-02-10T13:04:10,254467,210,10,,,43.592878,1.466745,True,Marc Faure,0905579022,,262.64,0,,"Maison lumineux de 210 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,Clé en Main Immo,,,,,,,,,,
0358fe49-c06c-4f32-854c-2596e38ca578,AN-VC1TPIL9,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,1736352310,390523 €,269,10,,137 rue de la République,,,True,,,True,,3,,"Maison rénové de 269 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Nid Doré,,,G,,contact91@example.com,,,,,
0e1e0aff-d4a0-4898-9b06-2df322859a77,AN-NIZPSCRT,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,1773728350,262304,235,8,,95 rue de la République,,,True,,0825536097,,,,,"Maison lumineux de 235 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,Century Habitat,,,D,,contact6@example.com,,,,,
f145429e-87b4-4f21-851d-61a61907b869,AN-6BM39DRO,REC-ZS4F1KCW,Maison,Maison lumineux à Toulouse,Toulouse,31000,04-17-2025,252280,172,7,,89 rue Jean Jaurès,43.642992,1.434469,True,Karim Perrin,0771474326,,,4,1,,,True,Clé en Main Immo,,,,,karim.perrin86@example.com,,,,,
e66ca1be-cab9-4bb2-b2d9-ba9156684ee7,AN-H5FADSIT,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,18 décembre 2024,254914 €,280,9,,19 impasse des Lilas,43.586548,1.474627,True,Ahmed Faure,,,,2,,,True,,,,,,1864,,,,,,
2029285c-0ee5-4d54-9200-c01fb8609a6d,AN-S35EOGPJ,REC-ZS4F1KCW,Maison,Maison en excellent état à Toulouse,Toulouse,31000,13/01/2026,310264,268,6,,25 place de la Mairie,43.610755,1.488267,,,0585995777,,,,2,"Maison avec vue dégagée de 268 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,,,,,contact68@example.com,,,,,
ffb900ea-f481-40dd-87b7-b51a3a1cd24e,AN-L17SWPQR,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,1739675650,203830,274,10,True,71 chemin des Vignes,,,True,Karim Roche,0156900663,,,,RDC,,True,,,False,,G,,karim.roche20@example.com,,,,,
ceff38c2-5646-4953-b221-fdba0223bdb0,AN-BHDMNNLT,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,01/10/2024,375802,,6,,73 boulevard Gambetta,43.612555,1.396422,True,Marie Girard,0751455627,,,,1,"Maison lumineux de 210 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,,True,,,,marie.girard58@example.com,210,,,,
a6d67ffd-2003-4c02-bb1d-a78a6b2bfc2d,AN-SH9KSJRG,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,1731926710,382294,251,7,,197 allée des Platanes,,,,,0049547882,,,,,"Maison en excellent état de 251 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,False,,G,,,,,,,
df77fdd7-4e4a-406a-a582-5e8a67a526f6,AN-OGLFTAFE,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,1727953870,253539,265,10,,164 impasse des Lilas,,,True,,0468206165,,,,,"Maison avec vue dégagée de 265 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,,Provence Immobilier,True,,A,,,,,,,
c33e0bc4-7847-4f53-9720-ced3767957c3,AN-8QKK2MYO,REC-ZS4F1KCW,Maison,Maison avec vue dégagée à Toulouse,Toulouse,31000,1780584430,281980,169,6,,59 quai de la Loire,43.616771,1.47894,,,,True,310.96,,,"Maison rénové de 169 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,,,,,contact23@example.com,,,,,
82433308-c787-4d11-a27a-6a7964eea801,AN-H66DXV5J,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,2025-11-14T22:12:10,371239,243,7,,146 boulevard Gambetta,,,True,,0008109935,,,3,,"Maison rénové de 243 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Toit & Vous,,,E,,,,,,,
ad47624b-91dd-453f-a368-9b4e2b13369d,AN-VU5U3I6K,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,02/05/2025,260641 €,288,8,,94 chemin des Vignes,,,True,Claire Girard,0624448777,,,,,,True,True,Provence Immobilier,True,,,,claire.girard85@example.com,,,,,
fb249a51-5f63-46a4-83a8-dbd39ef39038,AN-Q20HWYWY,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,1782873610,332137,281,8,,,43.630309,1.441951,True,,0377839275,,,,RDC,,True,True,Century Habitat,,https://exemple-images.test/AN-Q20HWYWY/1.jpg; https://exemple-images.test/AN-Q20HWYWY/2.jpg; https://exemple-images.test/AN-Q20HWYWY/3.jpg; https://exemple-images.test/AN-Q20HWYWY/4.jpg; https://exemple-images.test/AN-Q20HWYWY/5.jpg,F,,,,,,,
8fc65f92-bb5c-413f-b8a1-7dc146cfd22e,AN-1SP9NXJQ,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,2024-10-18T05:55:10,363812,226,10,True,,,,True,Jean Girard,0193204687,,,,5,"Maison en excellent état de 226 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,,False,,G,,jean.girard73@example.com,,,,,
9543aa07-d148-4ae5-8dc7-05d7a48be3ae,AN-NOI21FGE,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,29 novembre 2024,317943,,8,False,,,,True,,0076373192,,,1,3,"Maison spacieux de 153 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,,https://exemple-images.test/AN-NOI21FGE/1.jpg; https://exemple-images.test/AN-NOI21FGE/2.jpg,C,,,153,,,,
28a73fbb-eec3-4a58-ba98-e0058b46c7c0,AN-47FQ1AW6,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,1786659310,317370,236,9,,2 place de la Mairie,,,True,Sophie Dubois,0046512286,,,3,3,"Maison charmant de 236 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,,,,,,,sophie.dubois69@example.com,,,,,
55cbfd31-5af3-47c4-8c6e-89cb0735953b,AN-6V9FBXTN,REC-ZS4F1KCW,Maison,Maison à rafraîchir à Toulouse,Toulouse,31000,08-20-2025,364848,164,7,,52 place de la Mairie,43.585659,1.449295,True,Luc Roche,,,,1,dernier étage,,True,True,,,https://exemple-images.test/AN-6V9FBXTN/1.jpg; https://exemple-images.test/AN-6V9FBXTN/2.jpg,,,,,,,,
02e947bb-8755-4a37-bfc4-9f3fbba63e12,AN-NCQSO105,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,17/07/2025,343723,281,10,,,43.650193,1.473008,True,Julie Faure,0684864354,,,,,"Maison rénové de 281 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,False,https://exemple-images.test/AN-NCQSO105/1.jpg,,,julie.faure84@example.com,,,,,
9004583e-a2ad-4aa7-bc7e-5ac1dcbc9ae6,AN-POK0NWCB,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,26/01/2025,359602,261,7,,58 rue de la République,,,True,,0800096510,,92.57,,,"Maison à rafraîchir de 261 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,,Provence Immobilier,True,,C,1947,contact87@example.com,,,,,
3ddef2bc-8cc5-4c8c-92de-0503f0d77149,AN-ZT49F11J,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,02/11/2025,359519,283,10,False,,43.597275,1.463604,True,,0195490824,,,3,3,"Maison à rafraîchir de 283 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,False,,,1975,,,,,,
cb580712-b7cd-4a28-a5e9-e082eed07b07,AN-F80446W5,REC-ZS4F1KCW,Maison,Maison charmant à Toulouse,Toulouse,31000,10-31-2025,230882,284,7,True,150 rue Victor Hugo,,,True,Marie Faure,,True,,,,,True,True,,,https://exemple-images.test/AN-F80446W5/1.jpg; https://exemple-images.test/AN-F80446W5/2.jpg; https://exemple-images.test/AN-F80446W5/3.jpg; https://exemple-images.test/AN-F80446W5/4.jpg; https://exemple-images.test/AN-F80446W5/5.jpg,,,,,,,,
6be0e650-bac5-44ce-b704-cb0cfad4b1d8,AN-GMQOCUHQ,REC-ZS4F1KCW,Maison,Maison à rafraîchir à Toulouse,Toulouse,31000,2026-04-08,402624,241,10,False,,43.609967,1.461438,,,0487695810,True,,2,5,"Maison atypique de 241 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,,,,,,contact13@example.com,,,,,
01c34a94-89c3-49c3-a08a-4c7492a0e435,AN-DPDXNQEY,REC-ZS4F1KCW,Maison,Maison lumineux à Toulouse,Toulouse,31000,2024-10-16T10:35:10,272716 €,221,6,,,43.568904,1.467473,True,Marc Faure,0962482806,,169.25,4,dernier étage,"Maison atypique de 221 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,,True,https://exemple-images.test/AN-DPDXNQEY/1.jpg; https://exemple-images.test/AN-DPDXNQEY/2.jpg,,,marc.faure31@example.com,,,,,
dcaef986-815b-4035-89ff-46afe0b23843,AN-CYORPCFX,REC-ZS4F1KCW,Maison,Maison spacieux à Toulouse,Toulouse,31000,25 juin 2025,244710,203,8,,162 avenue des Champs,43.613068,1.415568,True,,0340899604,True,263.05,2,,"Maison rénové de 203 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",True,True,,,https://exemple-images.test/AN-CYORPCFX/1.jpg; https://exemple-images.test/AN-CYORPCFX/2.jpg; https://exemple-images.test/AN-CYORPCFX/3.jpg; https://exemple-images.test/AN-CYORPCFX/4.jpg; https://exemple-images.test/AN-CYORPCFX/5.jpg,A,,,,,,,
a1883028-19c7-499b-9cc9-f1e990be5974,AN-KLMYUCFY,REC-ZS4F1KCW,Maison,Maison à rafraîchir à Toulouse,Toulouse,31000,17/02/2026,251522 €,197,10,False,,,,True,Luc Lefevre,0456444102,,,3,5,"Maison en excellent état de 197 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,True,,,1906,luc.lefevre23@example.com,,,,,
77b1064d-b3db-4d70-9a69-3127f5dc9083,AN-PPSA5609,REC-ZS4F1KCW,Maison,Maison en excellent état à Toulouse,Toulouse,31000,23/07/2026,266237,212,9,False,,,,True,Nadia Lefevre,0586308232,,,,,"Maison rénové de 212 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,True,Toit & Vous,True,,,,,,,,,
c16afeba-9f79-4aa5-97e6-4afccf5c8981,AN-YARF5EPC,REC-ZS4F1KCW,Maison,Maison de standing à Toulouse,Toulouse,31000,2024-11-21T16:52:10,251577,180,9,True,95 boulevard Gambetta,,,True,Marie Bernard,0265419230,,,,5,"Maison au calme de 180 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Toit & Vous,,,,,marie.bernard87@example.com,,,,,
50ef94de-a126-4c3b-83a7-120c3f0e7f49,AN-Y6J6WZ95,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,2025-07-17T11:42:10,344697,296,10,True,19 rue du Commerce,43.57437,1.442897,True,Sophie Martin,0757612023,,,,4,"Maison à rafraîchir de 296 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,Nid Doré,,,,,sophie.martin62@example.com,,,,,
2b105982-3cc4-479c-b6a5-ff54745d4c7b,AN-UW3SOYPQ,REC-ZS4F1KCW,Maison,Maison atypique à Toulouse,Toulouse,31000,2025-02-20T05:29:10,305014,,7,False,126 avenue des Champs,,,,Marie Bernard,0010734089,,,,,"Maison rénové de 171 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,ImmoPlus,,,,,,171,,,,
1b84c9ea-65dd-4b5d-bc17-38f040691ab4,AN-EEMXBIYQ,REC-ZS4F1KCW,Maison,Maison au calme à Toulouse,Toulouse,31000,1736129050,260635,181,6,,55 chemin des Vignes,43.604082,1.488599,True,Karim Roche,0967566982,,,,4,"Maison en excellent état de 181 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",True,True,,True,,,,karim.roche3@example.com,,,,,
9f7c21dd-8205-4aff-8859-5008e50bf3c1,AN-N0IN1RV5,REC-ZS4F1KCW,Maison,Maison rénové à Toulouse,Toulouse,31000,2025-03-19,243361,290,9,,,,,True,Jean Moreau,0593207987,,,,,,True,True,,True,https://exemple-images.test/AN-N0IN1RV5/1.jpg; https://exemple-images.test/AN-N0IN1RV5/2.jpg,,1936,,,,,,
